text,category
Im very clear to This after see u r video bro super keep                ,Non-anti-LGBT+ content
First hatsoff this videos supernext vadivel dai enada sinugura                ,Non-anti-LGBT+ content
Malini mam super speech I am a stright but I support homosexual community  all ltbt community pepole dont feel about them we live our life for as only dont brought them                 ,Non-anti-LGBT+ content
congratz bro for 90k subscribers cheers                ,Non-anti-LGBT+ content
Shes a documentary writer Film maker and LGBTQ supporter Very bold girl                ,Non-anti-LGBT+ content
just because its made legal docent means its right                ,Non-anti-LGBT+ content
These people support homosexual because they do not want to take responsibility like childrenjust live without any use                ,Homophobia
U tried to prank a normal girl but unfortunately it was a transgender so u changed the whole play Whatsoever this video has turned out to be  a chance for understanding their feelings Be careful when u try to prank Dont do everything for views and money                ,Transphobia
Its unfortunately very difficult to be accepted for people on some countries especially for religious countries where people mostly are so religious and just following the dogmas and religion rules  I feel very sorry for LGBTQ people living in those kind of countries  their life is not really life but just following other people will  They cannot be themselves                ,Non-anti-LGBT+ content
aneesh cool now can u stop this feminism thing I really dont know wt is femisnism Im saying seriously I dont knw I never read abt it Im a human bt culture sees me just as a weak women Im questioning this culture So wt are u trying to say feminism is wrong and patriarchy is correct Again and again its u who is calling me feminist Feminism is just a movement u cant relate ur self as a identity Just like low caste people are questioning the discrimination Im asking the same thing Just cauz Im woman u calling me feminist I cant do anything                ,Non-anti-LGBT+ content
This is wrong against India                ,Non-anti-LGBT+ content
Ashiq i like ur way of speaking and ur comments Casual boy like it                ,Non-anti-LGBT+ content
U have come out already by posting this jus be brave sis                ,Non-anti-LGBT+ content
This is simply amazing  Suggested by one of my frnd who s a gay  I dont believe in these kind pf relationships but after watching this  i feel happy  It would be better if i get a chance to talk to character latif  can anyone pls arrange                 ,Non-anti-LGBT+ content
Lovely movie Love is common                ,Non-anti-LGBT+ content
Madhan anna homosexual is wrong thing it have been proved this is not genetic pblm this is a kind of bad habit for eg if a person has smoking habit tht man can overcomes this habit Likewise it can be  overcome who the person are homosexual  if the homosexual takeplace the sperm frm men  the ovary for women can be affected it cause death of small child   this is also a kind of murder                ,Homophobia
தாய்க்கு நிகர்நிலை  Shes a really great mother good soul live long Dr mom   to the team keep on doing good things like this do ur best  spread humanity and love                 ,Non-anti-LGBT+ content
Hats of bro                ,Non-anti-LGBT+ content
Jee Va  U WhatsApp number send me                ,Non-anti-LGBT+ content
Dont give freedom for this type people  Wast very bad culture                ,Homophobia
Love is a first and never ending words of the whole universe                ,Non-anti-LGBT+ content
thank you sir we   are also needed support only                ,Non-anti-LGBT+ content
Bro talk about cyborg                ,Non-anti-LGBT+ content
Hello my friend I wish you find a person very soon                ,Non-anti-LGBT+ content
my age 18                ,Non-anti-LGBT+ content
Bro I heard from my teacher that the reason why India was captured and illtreated by British for years  is because of a group of men raped a British lady is that true                 ,Non-anti-LGBT+ content
She 100 more Beautiful than transgender meera mitun                ,Non-anti-LGBT+ content
What ever best clear explanation                 ,Non-anti-LGBT+ content
such a beautiful movie                ,Non-anti-LGBT+ content
They r great                ,Non-anti-LGBT+ content
I am waiting bro                ,Non-anti-LGBT+ content
10381050 fact fact uh such a daring speech hats of u                ,Non-anti-LGBT+ content
Bro antha திருநங்கை vera level I salute bro God bless u in திருநங்கை                ,Non-anti-LGBT+ content
Till now we enjoyed your video but you changed us to think all people are not like others thanks all love you                ,Non-anti-LGBT+ content
all taboed topics are interesting                ,Non-anti-LGBT+ content
Lack of sex education                ,Non-anti-LGBT+ content
Prateekshaa  I didnt say its based on medical science reports I said in the hearing of so many years the judges have also considered the medical science report inroder to give this final judgement Which means we should all respect it and treat them equally Forts of all we should stop saying we need to treat them equally because we are literally nobody We arent doing a favour by treating them equally They have all the right to be treated equally Rather we do not have the right to discriminate And as far as my previous comments are concerned when that guy said people gays are converting others as gays I said nobody can convert anyone gay And if sex is forced whether its by a gay or a straight guy its still an offence And thats true                ,Non-anti-LGBT+ content
Speech Semma u r the intelligent                ,Non-anti-LGBT+ content
Really super sister                ,Non-anti-LGBT+ content
Respect all                 ,Non-anti-LGBT+ content
Twats  They got no idea what they are celebrating Just going what everyone in the west is doing  Just to be in                ,Non-anti-LGBT+ content
Govt must appoint a thiru nangai police to arrest these people                ,Homophobia
Verrey nice beautiful                ,Non-anti-LGBT+ content
Your will be happy                 ,Non-anti-LGBT+ content
Thank you for watching this                 ,Non-anti-LGBT+ content
Really no words to say bro                ,Non-anti-LGBT+ content
we respectyou kinda peoples                ,Non-anti-LGBT+ content
Well directed on a subject with lot of stigma in the society                 ,Non-anti-LGBT+ content
Its really amazing                ,Non-anti-LGBT+ content
How to get extraordinary brain powerpls put the video Anna                ,Non-anti-LGBT+ content
Muhammad AzeemSH the examples given by you are doing intentionallythey r not natural u have misunderstood my words if u talk with any lesbian n gay about this u may understand I think                ,Non-anti-LGBT+ content
OMG this peoples narrow mindset is ridiculous We all are human beings we have our rights and choices to choose our sexuality Theres no shame to be a part of LGBT PS government has brain thats why our government made it legal                ,Non-anti-LGBT+ content
Malini sis  everytime u speak u proves that u r a human with humanity respect    is   avoid hate comments those who comment hate comments are the next murders of a beautiful soul  meant will be a reason for homosexual persons suicide if they find one in their family              ,Non-anti-LGBT+ content
Thanks a lot                ,Non-anti-LGBT+ content
Hope good happens to you Study and earn well leave independent               ,Non-anti-LGBT+ content
I am very glad that I did my documentation on transgenderslooking forward for more reforms by government and society                ,Non-anti-LGBT+ content
Im waiting for part 2                ,Non-anti-LGBT+ content
054ithukaaga subscribe pannitakeep doing your great works bruh                ,Non-anti-LGBT+ content
She was darkbut suddenly she became fair                ,Non-anti-LGBT+ content
do you even know what section 377 is I suppose not do everyone a favour and Google it                ,Non-anti-LGBT+ content
Im proud to say tat im transgender                ,Non-anti-LGBT+ content
dont hurt anyone ‍                ,Non-anti-LGBT+ content
Bharath Karthikeyan people give weird looks if even boy and girl talk about it in public    Ppl shud talk abt it privately                ,Non-anti-LGBT+ content
Sanjiv a this is the problem why must see this point of sex See this as a relationship beyond boundaries                ,Non-anti-LGBT+ content
Can you pls give the mic to homosexual ppl and ask how they feel  Will the camera turn tat side as well                 ,Non-anti-LGBT+ content
Vera level tharamana sambavam thalaivaasss hats of guys for your whole team waiting for part2                ,Non-anti-LGBT+ content
Kayathri Devi true he sounds as if he is an amature and just over exited of interview presentation means everything there is lot of difference between malinis way of presenting and others I am not surprised why youre disgusted                ,Non-anti-LGBT+ content
Hatts off sister Ur love towards a girl is really so good The feel towards a girl is so good I respect it                ,Non-anti-LGBT+ content
They are bastards morning 4 o clock they are starting collections if am sleeping also they are waking me assholes                ,Homophobia
Awsome act which makes the film more realistic and super dialogues that convey the attention to hear it  Extremely super sir                ,Non-anti-LGBT+ content
One cannot turn gay or lesbian by encouraging Thats the point of the interview Its a natural thingif u gay then u r born gay U just take time to notice it People need education Thats it She is not encouraging u become gay She is asking us to let her live as Other normal humans would be                ,Non-anti-LGBT+ content
dont leave everything to society and anyways people today have lots of works to do Sp no one is really bothered to peep in others personal lifeu can maintain ur privacy with the help of ur partner and parentsinstead of assuming something will happen and society will interfere it is better to take a chance for ur life in secured way                ,Non-anti-LGBT+ content
Muthukumar P hi friend  semma movie                ,Non-anti-LGBT+ content
Congrats that guy                ,Non-anti-LGBT+ content
A small correction broIts not article 377 bro Its ipc section 377                ,Non-anti-LGBT+ content
God bless you Wishes for success in life                ,Non-anti-LGBT+ content
Love u bro what a Manly voice and sexy I love you‍‍‍                ,Non-anti-LGBT+ content
Yes I am also alone my life                ,Non-anti-LGBT+ content
She is beautiful                ,Non-anti-LGBT+ content
Anyway Good friendship only possible LGBT marriage                ,Non-anti-LGBT+ content
Hats off bro  advance 1millon subscriber vara vaazhthukkal                ,Non-anti-LGBT+ content
Sister U r very intelligent and beautiful As U requested Govt   public should accept yr physical conditions  help u                ,Non-anti-LGBT+ content
Visuvanathan swamynathan  already planned to help others  coming days will start doing it already doing it                ,Non-anti-LGBT+ content
Super I like that ‍‍‍‍                ,Non-anti-LGBT+ content
Anna plzz make a vedio about Bose who is alive or dead                ,Non-anti-LGBT+ content
All the very best Sagoo                ,Non-anti-LGBT+ content
Its human beings becoming  animals Even animals resort to this practice only during nonavailability of a suitable partner                ,Non-anti-LGBT+ content
Premnath T same goes to u Clown                ,Non-anti-LGBT+ content
Iam also your subscriber my Id ask 5532r                ,Non-anti-LGBT+ content
Everything here is taboo Shhhh                 ,Non-anti-LGBT+ content
Nishanthini Krishnamoorthy  wat happen                ,Non-anti-LGBT+ content
Whats your father response n reaction                 ,Non-anti-LGBT+ content
it was the courts that decriminalized it not the government                ,Non-anti-LGBT+ content
High class and educated people Good looking people only accepted this kind Middle class and cultured people  Like dusky skin people not accept  Because all r depend on money and skin tone                ,Non-anti-LGBT+ content
Video about bharathiyar                ,Non-anti-LGBT+ content
Ilyas Hilmy this is nature u idiot                ,Non-anti-LGBT+ content
suvitha shree ya i wont  use bad wordsthanks for ur advice                ,Non-anti-LGBT+ content
ARJUNE VASANTHARAJAN If you dont acknowledge the gender issue how will you resolve it  This video is a good start                ,Non-anti-LGBT+ content
Brilliantly tapped on the sensitive facts n the way to goAmazing film                ,Non-anti-LGBT+ content
Worst thirunangai idiot che go way                ,Non-anti-LGBT+ content
I just cried after seeing this                ,Non-anti-LGBT+ content
Pavithra DM LGBT means                ,Non-anti-LGBT+ content
She look like actress rthyvika                ,Non-anti-LGBT+ content
SELVA KUMAR  contact number message to me                ,Non-anti-LGBT+ content
The best interview I ever seenthank for this wonderful video                ,Non-anti-LGBT+ content
Impressed maliniyur attitude yur gutsyur speech everything was awesome love yugod bless yu all the best                ,Non-anti-LGBT+ content
Lateef is so cute and intense I would marry you at the drop of the hat buddy if you are gay that is  good bless both of you and the actors                ,Non-anti-LGBT+ content
This is the first time Ive seen movie on gay relationship superb                 ,Non-anti-LGBT+ content
Very great sister                ,Non-anti-LGBT+ content
I think it is Galata oda another media                ,Non-anti-LGBT+ content
She is aa god  literallyy                ,Non-anti-LGBT+ content
So beauifull and அவங்க ரொம்ப nallavanga                ,Non-anti-LGBT+ content
She looks like girl voice konjam difference irundha maybe everybody will be happy                ,Non-anti-LGBT+ content
I want saw your parents bioand your 12th mark full name madan Gowri aaGowri yarumarriage eppo                ,Non-anti-LGBT+ content
So wt one day everyone going to die                ,Non-anti-LGBT+ content
Good eye opener Very crisp and clear delivery of thoughts Keep going                ,Non-anti-LGBT+ content
Gay marriage is possible in todays society                ,Non-anti-LGBT+ content
Really very feelheart                ,Non-anti-LGBT+ content
Congratulations  LGBT friends                ,Non-anti-LGBT+ content
Stupid just try to understand science and other feeling and commentdont apply your foolish thought                ,Non-anti-LGBT+ content
Saranya  u r not getting one thing As long as reservation system is there in the society no one forgets their caste Everywhere ppl would be asking for caste from hospitals education govt jobs everything is related to caste bcos they need this caste for reservation purpose Imagine if there is reservation concept why do any one need to mention their caste Probably after 2 generations no one even remembers what caste they belong to as they would never ever used the caste for any purpose Even the grt Ambedkar said  this reservation concept should be temporary but for political purposes this is being a major thing                ,Non-anti-LGBT+ content
TryyMute la vachu Paarunga shes Elegant and Beautiful                 ,Non-anti-LGBT+ content
The doctor who operated her has done a wonderful job                ,Non-anti-LGBT+ content
She is very beautiful and very kind                ,Non-anti-LGBT+ content
Bro speeck about justin bieber                ,Non-anti-LGBT+ content
Desi Gamer  if you want to question him ask him no need to taunt through religion And the question you asked for was correct                ,Non-anti-LGBT+ content
Moitheen Moitheen  ya                ,Non-anti-LGBT+ content
I feel u r Ill treating her Because she s transgender U r calling her pa pa nu She wants to be a girl Ur behaviour is different when u talk to other people Change that                ,Non-anti-LGBT+ content
Pra Shanth thanks Yes she is Devaradiyar god servant                ,Non-anti-LGBT+ content
Sathya Narayanan  it was encouraged in western world even today  Its seen as an alternative to marriage For example  Few women groups sayencourage  this way of life to escape from men they claim men are aggressive n dominant  Escape from them n stay with your own gender I meant those kind of things Of course its a threat to humanity  Its one of the main reason why white ppl are becoming minorities in the own land                ,Homophobia
1st I am laughing But that moment 800 made my cry               ,Non-anti-LGBT+ content
I never talk about religion and other stuffs And apparently I m only half a Muslim If I marry not 4 whatever numbers it is If I have a kid the kid himself finds out whos hisher father and mother But in case of woman marrying more than one guy you can find who is the mother but you cant find who is the kids father                ,Non-anti-LGBT+ content
Today only I watch this actually it is birthday defectand not at all parents or their mistakeI too watch one personshe is actually my friend                ,Non-anti-LGBT+ content
I pondered on that as well But its necessary to slowly get rid of this taboo surrounding transgenders At the very beginning of the video the interviewer mentions all the absurdity in showing transgender interviews so far on TV                ,Non-anti-LGBT+ content
After 7 mins i cried                ,Non-anti-LGBT+ content
Awesome bro Im proud of u                ,Non-anti-LGBT+ content
Hey nice interview He spoke very naturally But dont change like girl Because your born was boy like body Your voice and everything but Ur heart is like girl it doesnt matter  U not a thired gender U r a male U have ability U have confidence this speech very naturally Nowadays all transgender has brave confident strength and knowledge so proof urself All the goodness comes automatically                ,Non-anti-LGBT+ content
Bro subscribes athiga padutharathukku oru nalla differently well scripted prank bro Most of the brainy people wont believe that this is a real prank nu So plz don do scripted pranks Juz losing ur uniqueness bro really Better do d deadbody prank part 3 as well Plz Many people are good fans for U Plz don disappoint dem by posting this kind of stupid planned pranks Waste really                ,Non-anti-LGBT+ content
Hi Iam Henry from Scotland I speak English and tamil I want to know more about this so please whatsapp me 447405177530               ,Non-anti-LGBT+ content
Srithar Sri  loosu go and do this to people who rape children and new born babies                ,Non-anti-LGBT+ content
How matured comments in comment section                 ,Non-anti-LGBT+ content
Sorry if there is any misinterpretation                ,Non-anti-LGBT+ content
Waiting for you bro                 ,Non-anti-LGBT+ content
so smart and brave                 ,Non-anti-LGBT+ content
priyadharshini kannan   Are you telling narrow minded ok understand Broad minded person will know and accept my point Love and attraction doesnt have any gender But with sex it will become more crazy bitch Go and see what the civilization and diesase occurs on same gender relatively with sex and health in human bodu                ,Homophobia
Research Centre                  ,Non-anti-LGBT+ content
Im really respect the transgenders emotions                 ,Non-anti-LGBT+ content
But many dont accept thatProofs would do that bro                ,Non-anti-LGBT+ content
I m crying                ,Non-anti-LGBT+ content
Bible says omosexual is sin against human resource coz Satan want to stop human population by this filthy law and order so accept Bible then you will find redemption from sin                ,Homophobia
Am manly gay  m proud of myself  my was try told my parents but am said my parents m dont hv feeling girls   M feeling sisters r mom  they are didnt understand what am say m confident m gay love myself dontr care anyone                ,Non-anti-LGBT+ content
Hello pon raj this s its chromosome changes they are so talented and so affection to each other its not bad judgement ok                ,Non-anti-LGBT+ content
Sema attitude  looking cool and very clear thoughts                ,Non-anti-LGBT+ content
Life U R Choose             ,Non-anti-LGBT+ content
It is right 100 It is their life and their choice  Who are weU to judge me What right do we have when we ourselves are not perfect in real life                 ,Non-anti-LGBT+ content
Sema mass first class outstanding explaination   like and love u super smile very nicenga                ,Non-anti-LGBT+ content
Amazing bro keep rocking love from Bangalore                  ,Non-anti-LGBT+ content
The beach locations are awesomewhere is it exactly                ,Non-anti-LGBT+ content
Hyy Sathiyama it make me tears yaVera level  Gud effort and Wait for Part2                 ,Non-anti-LGBT+ content
She is a real human                ,Non-anti-LGBT+ content
Thanks macha                 ,Non-anti-LGBT+ content
Really good bro                ,Non-anti-LGBT+ content
It is feeling of love on their own gender it is not a sin                ,Non-anti-LGBT+ content
This girl lives in 2050                ,Non-anti-LGBT+ content
Heart For that Akka                ,Non-anti-LGBT+ content
Hats off brother                 ,Non-anti-LGBT+ content
Mrmadhan gowri your a true heart  I blessings you bro                 ,Non-anti-LGBT+ content
Wow super annaAll the best Team                ,Non-anti-LGBT+ content
Ive watched more than 50 LGBTQ movies including English and Hindi This one is the best and the most Relatable ever                ,Non-anti-LGBT+ content
Saru chas  thanks sister                ,Non-anti-LGBT+ content
Is thiz transgender                ,Non-anti-LGBT+ content
View my channel share and subscribe                ,Non-anti-LGBT+ content
Thank god I learnt tamil  It would have been a disgrace to miss out such wonderful content in tamil cinema Its a wonderfully written story and gracefully executed                ,Non-anti-LGBT+ content
Happy to see such a beautiful movie made in tamil                ,Non-anti-LGBT+ content
Hai bro ithudha na first time pakura prank show Actually Enaku prank show pakrathu pudikathu because mathavangala emathi sandhoshapadrathu romba thapu But unga channel vidio pakumbothu unmayave nalla irundhuthu and nalla message solirundhinga All the very best TMP teams And unga vidio la last ah mathavangaluku help panra vishayam romba touching ah irundhuchi Inum nalla panunga TMP teams  I support you வாழ்க வளமுடன்                ,Non-anti-LGBT+ content
Every one should raise they tone What can only one do                 ,Homophobia
Intha mutta pundainga thola thaanga mudila  bus la ponalum savadikuthunga  train la ponalum savadikuthunga  railway should stop them entering the train and govt should ban them from entering public transport who create nuisance For this  purpose  govt should create a transgender police force this creating employment as well as controlling this kind of nuisance                ,Homophobia
Nice lovers                 ,Non-anti-LGBT+ content
This is not a mental disorder issues  actually this is related to changes of hormones its could happen in anyone anytime  any ages  like boys should avoid many type of foods which got more contents of female hormones Estrogenexample as below Seeds flaxseeds and sesame seeds Fruit apricots oranges strawberries peaches many dried fruits Vegetables yams carrots alfalfa sprouts kale celery Soy products tofu miso soup soy yogurt Dark rye bread Legumes lentils peas pinto beans Olives and olive oil Chickpeas   men should avoid most of soy products and women should reduce consuming above food after 40s   For men should take more drumsticks  leaf moringaiOleifera is the best than also oyster selfish egg york  almonds are will increase the male hormones accordingly so its nothing to do with attitudes or mental   all about hormones truly Basically more gays than lesbians in the world  due to XY  the chances  to adopt famines character are very high so pls maintain your diet accordingly you are what you eatreturn in Bagavad Gita all the best  to all  no offense to anyone  TC                ,Non-anti-LGBT+ content
Really love and heart touching storybut love is feel not for sexsuperb movie thanks mani sir                ,Non-anti-LGBT+ content
this is just so good                 ,Non-anti-LGBT+ content
Akka neeing  super  character really  great  akka                ,Non-anti-LGBT+ content
My friend this question ask me so I ask you                ,Non-anti-LGBT+ content
I really cried while watching this video  They also should be treated like human beings May God bless all of them Love from Sri Lanka                 ,Non-anti-LGBT+ content
What a clarity of thoughts   As Malini said keep culture aside read about Science Politics Then only you can understand us                ,Non-anti-LGBT+ content
Transgender ellarum godku equal Nama kastatha kadaul keparo illayo thyreyathu but they are real God and pure heart person                ,Non-anti-LGBT+ content
My  number please call me                ,Non-anti-LGBT+ content
Hats off you are great                ,Non-anti-LGBT+ content
She is a good human being                 ,Non-anti-LGBT+ content
Hats off malini                ,Non-anti-LGBT+ content
I have ordinary view before seeing your interview but now I am very clear that it is not due to abnormalities in body or in mind Great go ahead                ,Non-anti-LGBT+ content
People are getting sick hungry without food to eat where the heck were these dumbfucks were when protesting for jallikattu and other social inequalities sad waste of time and cultural appropriations                ,Non-anti-LGBT+ content
Oh my God I love the way u talk oh Godsuper expressive                 ,Non-anti-LGBT+ content
I am totally impressed your attitude Way of speech Like you lot              ,Non-anti-LGBT+ content
Wow super concept very nice                ,Non-anti-LGBT+ content
Lord jesus christ loves gay people   Those bible words were interpreted by some fake priests in later periods   Homosexuality is present in naturebirds animals insectsaqua creatures Do some research about it                ,Non-anti-LGBT+ content
Anna in hinduism homosexuality was very much prevalent See carvings in konark sun temple khajuraho temple and many other temples which are more than 1000 years old                ,Non-anti-LGBT+ content
I am not against LGBT ‍ But hate this muttakosh mandaiyan                ,Non-anti-LGBT+ content
Wow that hug Vera level no comments                ,Non-anti-LGBT+ content
Nice God bless you                ,Non-anti-LGBT+ content
whu is shee                ,Non-anti-LGBT+ content
After 55 of your age you will realize why this is wrong                ,Homophobia
Hatesoff akka i am crying youre so cuterespect girl                ,Non-anti-LGBT+ content
Cant she pronounce ழ differently                ,Non-anti-LGBT+ content
bro 3lakh subcribers                ,Non-anti-LGBT+ content
Love is blind it is not about sex It is about feeling which is originate frm heart Heart is belongs to both sex so why there is a difference between straight and gay                ,Non-anti-LGBT+ content
Whoever and whatever against the nature is not acceptable                ,Homophobia
Super bro Waiting bropart 2               ,Non-anti-LGBT+ content
Bro there is no solution for this problems why they or not still find                ,Non-anti-LGBT+ content
Divorce Case for LGBT in India Reason for divorce  Piles complaint               ,Homophobia
Stop using trans as an insult please                ,Non-anti-LGBT+ content
humans have sense to think right we are modern animals LIFE CREATES LIFE people dint know about the consequences about this                ,Non-anti-LGBT+ content
Acting vera level ya                ,Non-anti-LGBT+ content
Why ppl are mixing culture with a persons sexual orientation                ,Non-anti-LGBT+ content
Shrinivasan Kannan do you know the worst illness in the world stubbornness i can see how strong you ar in your believes its okay to that remember if you can evolve yourself in this technological era I am sure your next generation can definitely do you are just an example for your children grandchildren great grandchildren and so on so just relax and take chill pill                 ,Non-anti-LGBT+ content
Pride of TN                ,Non-anti-LGBT+ content
Some of the things i really hate from this video clipping Here some of the people are thinking that the decriminalisation of the section 377 makes every men to marry a men only and every female tofemeale bullshit LGBT is not a choice first think that this foolish people Epdi oru paiyanukku ponnu mela aasai varutho athae maathiri payanukku oru paiyan mela aasai varum ithu completely natural thats the gay relationship and its not about any man can choose a man as a life partner as it is because of the liberalisation of 377 Indian people have no sence no intelligence that what is actually LGBT They only think about sex scenes in the foreign language films when  talk about LGBT Bullshit          ,Non-anti-LGBT+ content
level of maturity is absolutely stunning                ,Non-anti-LGBT+ content
We didnt expect everything to change overnight but so heartening to see so many people accepting it  Vikatan thanks for it again proved you are above and  beyond all  when it comes to Tamil magazine  I am proud as I am ‍ And proud Tamilian too            ,Non-anti-LGBT+ content
Waiting for fun                ,Non-anti-LGBT+ content
Nenka Arthanareswar  theivam                ,Non-anti-LGBT+ content
U are such a Bold I like ur way of speech                ,Non-anti-LGBT+ content
I am waiting for part 2                ,Non-anti-LGBT+ content
anu lavanya  also I will give u an example that there are people who likely to theft which they found to be different even though they are rich and can buy its their disease this should be treated with proper counseling not to be encouraged and on what basis you are saying this is natural even though there is no proper proof this is something spreaded between peoples and we educated are going with others words                ,Homophobia
I am waiting for 2nd part nanba                ,Non-anti-LGBT+ content
Even Dogs know its pair It might not  be with a same gendar Not U Law is against the nature               ,Homophobia
Fables movie mind blowing                ,Non-anti-LGBT+ content
experience  Thaks bro I love you so much  bro                ,Non-anti-LGBT+ content
Government pls take steap give work for him                ,Non-anti-LGBT+ content
nature then why they have pussy lol                ,Non-anti-LGBT+ content
Dinesh Babu my family does                 ,Non-anti-LGBT+ content
Kindly lz read again your vedha and try to Understand it                ,Non-anti-LGBT+ content
I accept the judgment bcos everyone have freedom thats their rights                ,Non-anti-LGBT+ content
RishiPedia    how can u literally abuse someoneu dont have the right to abuse anyone                ,Non-anti-LGBT+ content
10 years la total world people                ,Non-anti-LGBT+ content
Beckroth Fdo hi                ,Non-anti-LGBT+ content
Shes very pretty and Good human                ,Non-anti-LGBT+ content
Wth Love is not a disease                 ,Non-anti-LGBT+ content
Both of them played the role super just one suggestion I believe Harish is Malayali it is clearly visible in his Malayalam accent But apart from the this a good short film I recommend to everyone                 ,Non-anti-LGBT+ content
Greate salute tothis  transgender                ,Non-anti-LGBT+ content
Sheik Dawood Wheres the concept of a wife in a gay relationship And its totally suitable for all environments Coz its human and natural And its not a culture Its a sexual orientation No one becomes a gay and no one can be forced to become gay Its all inborn                ,Non-anti-LGBT+ content
It is true                ,Non-anti-LGBT+ content
What a matured talk   Her appeal is very reasonable                ,Non-anti-LGBT+ content
weird தமிழன்  old testamant bro That was long done and dusted                ,Non-anti-LGBT+ content
What about bisexual                ,Non-anti-LGBT+ content
No awareness at India about LGBT                ,Non-anti-LGBT+ content
Im also homosexual                ,Non-anti-LGBT+ content
Brøó section 377 not a article 377 377 article is provisions of controller and auditor general of India                ,Non-anti-LGBT+ content
Dont confused this is normal but dont have addicted in sex                ,Homophobia
Hi I need ur friendship                ,Non-anti-LGBT+ content
She looks pretty I thought Vera yaaro tha transgender nu She is so pretty than other girls And better than real transgender meera                ,Non-anti-LGBT+ content
sowmya narayan  hey wat you want  Wat u r coming to convey                 ,Non-anti-LGBT+ content
Nice all the best                ,Non-anti-LGBT+ content
Anitha Anitha  your moms honey ah                ,Non-anti-LGBT+ content
Bro iam share 10members                ,Non-anti-LGBT+ content
Such a great initiative So awesome                ,Non-anti-LGBT+ content
Really great                 ,Non-anti-LGBT+ content
Ithoda 1081619 Convence                ,Non-anti-LGBT+ content
She looks like Nayanthara in her younger days                ,Non-anti-LGBT+ content
I am waiting for this video                ,Non-anti-LGBT+ content
Caption is true   Doesnt look like transgender Any typo               ,Non-anti-LGBT+ content
sister after seeing this what you get into your mindlive your life fully and be yourself i can understand cox being a common girl i was thinking weird first but later i understood its an emotion not only sex it can be with any gender so no offence in that so as a common girl i support you and you go ahead have courage as this malini                ,Non-anti-LGBT+ content
CrimsonStallion21  May be blowjob is the limit and anal sex is wrong according to him I think These guys would never understand love has no limit                ,Non-anti-LGBT+ content
Best shows the real helping tendency hats off                ,Non-anti-LGBT+ content
excellent movieno unnecessary drama or scenes was very naturalback ground music is really superbthank u everyone involved fr giving a wonderful movie to watchbest thing was the lead actors were depicted MALEISH quite contrary to most directors who like to show gay love happens between some one who has FEMININE body and thoughtswell done sir Looking forward fr more movies frm U                ,Non-anti-LGBT+ content
Thank you so much                 ,Non-anti-LGBT+ content
Cho Co  miss ahh  I think I m married  Owhhh no  Devudaa                 ,Non-anti-LGBT+ content
whao great love it                ,Non-anti-LGBT+ content
All are human  All Human have all think                ,Non-anti-LGBT+ content
so emotional try to help                ,Non-anti-LGBT+ content
No one is true Fake negative minds roaming around                ,Non-anti-LGBT+ content
Excellent speech you are great bro                ,Non-anti-LGBT+ content
Super akka  super bro  waiting for part 2                ,Non-anti-LGBT+ content
We want the people who are supporting them to go and celebrate this pride in any of these countries  UAE Qatar Saudi Arabia Iran Brunei First u respect the place where you born from and then you talk about Ur rights and Ur freedom We are not against anyones  interest  Does Ur parents or grandparents were like this absolutely not all our elders followed the culture they brought up Grow up folks we are not born and brought up in western we still use water only to wash the shit not using paper We Indians are lead and more civilized society in the world                ,Homophobia
This film doesnt have a proper ending or any message  It feels like just bcz LGBT is hot topic they simply made a film to get likes n views   In fact in some perspective this film is wrong    By breaking up with his partner he broke tat other guys heart n dreams    And by marrying a girl he will spoil her life too which is absolutely not acceptable   If he does not have courage to reveal his truth tats ok but at least he must have courage to say NO to marriage                ,Non-anti-LGBT+ content
Then dont see my face close ur eyes  likwise ur brain in a closed box                 ,Non-anti-LGBT+ content
Briliant movie loved it a had tears in my eyes Shows how religion can get in the way of true love but all turned out in the end                ,Non-anti-LGBT+ content
She looking so cute                ,Non-anti-LGBT+ content
Very moving talk by Sennila what transgenders go through can never be fully understood by rest of us While most of us believe that one lands in heaven or hell after our deathtransgenders go through hell even while being alive here on earth but it is due to the misconception among most of their fellow beings Transgenders need our understanding and empathy and as their fellow beings we should extend our moral and physical support for their well being They are just like any disadvantaged person among our society only if we extend our help and support we can justify the lack of disadvantage the rest of us are blessed with in our lives                 ,Non-anti-LGBT+ content
I think she acted in Nandhini serial Ep 186                ,Non-anti-LGBT+ content
Super god bless you  love god                ,Non-anti-LGBT+ content
God bless you                ,Non-anti-LGBT+ content
Homosexual are hypocrites                ,Homophobia
Great movie amazing acting and one piece of art which will remain in your memories for a long time to come This is one of the most unexpected movie which takes you by surprise Hats off to the acting talents they share on the screen Thoroughly enjoyed ‍‍‍                ,Non-anti-LGBT+ content
Hats of 2 that male actor                ,Non-anti-LGBT+ content
I will talk to u malini bro                ,Non-anti-LGBT+ content
God bless you sister                 ,Non-anti-LGBT+ content
hmm fantastic movie  both LATIF and HARISH rocks in acting  a good ending   stunning direction  i really love it                ,Non-anti-LGBT+ content
Comment section full of positivity it gives me proud feeling                ,Non-anti-LGBT+ content
Same this was my mind voice                ,Non-anti-LGBT+ content
nice movie with such a well formulated and visualized script good directors can make all to act so naturallylatifthis boy is a  wonderful actorthe best part of the movie is  the explanation of madness                ,Non-anti-LGBT+ content
Makeup by Yesu  And proud of you bro                ,Non-anti-LGBT+ content
