text,category
Elarum married ano Sindooram itirikunu,Non-anti-LGBT+ content
കുറെ കിളവൻ മാര് ഉണ്ട് എന്നെപ്പോലുള്ള glamour ഉള്ള boysine കണ്ണ് വെട്ടാതെ തുറിച്ചുനോക്കും ,Non-anti-LGBT+ content
Kerala samooham Avre Aadiyam Angeegarikkette,Non-anti-LGBT+ content
Ee Kennedy aara Oru 3 thalamura മുന്നോട്ടു പോയാൽ kanam aventa മതം,Non-anti-LGBT+ content
Mattorude karism churandi edukumbo oru manasukham und alle,Non-anti-LGBT+ content
ഇതൊക്കെ സിനിമേൽ കൊള്ളാം റിയൽ ലൈഫിൽ ഇതൊക്കെ പ്രെകൃതി വിരുദ്ധം ആണ് സ്വവർഗരതി കുടുംബത്തിൽ കയറ്റാവുന്ന സംസ്കാരം അല്ല ,Homophobia
ഇത് തന്നെയാണ് ഇവരെ മറ്റു വിധത്തിൽ ആളുകൾ കരുതുന്നതു,Non-anti-LGBT+ content
JITHEESH P J poda patti athin njan enth venam,Non-anti-LGBT+ content
ശ്രീകണ്ഠൻ സാർ,Non-anti-LGBT+ content
Makeup overaakkunnath എന്തിനാ കല്യാണം കഴിക്കാത്ത ആൾ എന്തിനാ സിന്ദൂരം ഇടുന്നെ,Non-anti-LGBT+ content
Jinu Jinesh kundatharathil thalparyam ila kutta,Homophobia
അവർ ശ്രദ്ദിച്ചിരുന്നെങ്കിൽ ഒരു പക്ഷെ ഇവർ ആണായി തന്നെ മാറുമായിരുന്നില്ലേ,Non-anti-LGBT+ content
Correct bro ivar kundanmarude aaalukalan thendikal,Non-anti-LGBT+ content
ആദ്യം താഴോട്ട് നോക് ഇണ്ടോന്നു,Non-anti-LGBT+ content
Pinne  ninne pole ullavarude comment nokkittalla gnan orale vila eruthunnathu,Non-anti-LGBT+ content
എന്നാലും ഹ ലിപ് കടിക്കുന്നത് ഒഴിവാക്കാമായിരുന്നു ,Non-anti-LGBT+ content
ആശംസിക്കുന്ന വർക്കു നന്ദി ലോക അവസാനിക്കുന്നതിന്റെ മുന്നോടിയാണ്,Non-anti-LGBT+ content
ഒരു വീഡിയോ എങ്ങനെ Educational ആകാം factual ആയി സംസാരിച്ച് എങ്ങനെ convince ചെയ്യാം ദേ  അങ്ങോട്ട്‌ നോക്ക് Gaya3 ചേച്ചി ,Non-anti-LGBT+ content
ഇനി അങ്ങന ബന്ധം ഉള്ള സ്ത്രീകൾ ആയാലും പുരുഷൻ ആയാലും അങ്ങ് തുറന്നു പറഞ്ഞേക്കണം മൂഞ്ചികാൻ നിക്കരുത്,Non-anti-LGBT+ content
IncRedible MoTo MAD  ഞരമ്പിന് ലേശം കുഴപ്പമുണ്ടോ ,Non-anti-LGBT+ content
Evarum manushyaranu so kaliyakaruth orikal namukum kuttikal endakum apo ethupole ayale namuk avar anubhavicha vichamam manasilaku,Non-anti-LGBT+ content
Jannumagrahikunuethupoleorupurushane,Non-anti-LGBT+ content
ഇവരിങ്ങനെ പോയാൽ കുരു പൊട്ടി ചാവുകയേ ഉള്ളു,Non-anti-LGBT+ content
Ithile comment kal kanumpozha oru samadhanam,Non-anti-LGBT+ content
ഇത്തരം ക്രൂരമായ കപട ചികിത്സകൾ കാരണം ഒരുപാട് പേർ ദുരിതത്തിൽ ആയിട്ടുണ്ട് ചിലരെ വ്യക്തിപരമായി അറിയാം ആരുടെയും ഒന്നും മാറിയിട്ടില്ല അവർ അനുഭവിച്ച ദുരിതങ്ങൾ മാത്രം ബാക്കി പലരും വിഷാദരോഗികൾ ആയി,Non-anti-LGBT+ content
vishnu iyer eda kundanoli vaaname ithokke abinayam allla,Non-anti-LGBT+ content
വിശ്വസിക്കാൻ കൊള്ളാത്ത മനുഷ്യ വർഗം ഏതാണെന്നു ചോദിച്ചാൽ ഞാൻ ഉച്ചത്തിൽ വിളിച്ചു പറയും അത് ട്രാൻസ്ജൻഡർ എന്നു പറഞ്ഞു നടക്കുന്ന മലരുകൾ ആണെന്ന്  വിശ്വസിച്ചിരുന്നു ഒരുപാട് ഒരുപാട് സ്നേഹിച്ചിരുന്നു ജീവനെക്കാൾ കൂടുതൽ പക്ഷെ ആ സ്നേഹത്തിന്റെ പേരിൽ ഇന്ന് ഞാൻ എന്നെ തന്നെ വെറുക്കുന്നു  എല്ലാവരെയും അടച്ചു ആക്ഷേപിക്കുന്നില്ല ഞാൻ പക്ഷെ ഒന്നു ഞാൻ പറയാം നിങ്ങളുടെ കൂട്ടത്തിൽ ഉള്ളവർ തന്നെയാ നിങ്ങൾക് ശാപം  എന്റെ മരണം വരെ ഇനി ഒരു ട്രാന്സിനേയും ഞാൻ വിശ്വസിക്കില്ല അത്രക്ക് വെറുത്തു പോയി,Transphobia
ജീവിതം ഒന്നേ യുള്ളൂ ഈ വിഭാഗം മരണം വരെ സമാധാനം ഇല്ലാതെ ജീവിക്കണം ന്നാണോ,Non-anti-LGBT+ content
അതെ ഞാൻ ഉൾപ്പടെയുള്ള ഈ ലോകം മൊത്തം നോർമലാ അത് കൊണ്ട ആണും പെണ്ണു മായി ഇണകളായി സുന്ദരമായി ഞങ്ങൾ ലോകർ ഇവിടെ മനുഷ്യരായി ജീവിക്കുന്നത് പക്ഷെ ഒരു ഭാഗത്തു മനോരോഗികൾ കൂടി വരുന്നു ഇപ്പോൾ കേരളത്തിലും കൂടി വരുന്നു എന്നാണ് ഇവിടെയുള്ള കമന്റ്കൾ നൽകുന്ന പാഠം,Homophobia
ANISHKUMAR T govinda chamy ku kurachu kaalamaayi 3 neram nalla bakshanavum kidakaan koorayum policinde surakshayumund rape case il akathaavunnathinu munpu ayaalku 3 neram bakshanavum kidakaan oru koorayum undarunno uduthuniku maruthuni ilaathavanuvendi vaadhikaan supreme court vakkeel vere kidakaan koorayilaathe roadil pattinikidannu marikunnavarku oru pannavumilaatha naattil govindachamiyum robinhoodum okke undaavukathanne cheyyum crimes depends upon their mentality motive of the crime is poor governance and outdated judiciary ithonnum ninaku paranna manasilaavilla kaaranam nee kutty aanu,Non-anti-LGBT+ content
Ee movie il enthanu mean cheyyunnath please reply anyones,Non-anti-LGBT+ content
Kondannur ayirikkun ivarude veed,Non-anti-LGBT+ content
Jandukkal polum cheyyatha neecha krithyammanushyan adappadichirikunnulokavasanamalleee edilum valiya vrithikedum nadakum,Homophobia
Oo pennanengil chettante certificate kokdi venam enn parayamayirunnu nee okke poyi chakanam,Non-anti-LGBT+ content
Nikhil Vasudev നിന്റെ അച്ഛനെ ആണോ മൈരേ ഞാൻ കുണ്ടനടിച്ചത് നിനക്ക് ഇത്ര പൊള്ളാൻ ,Non-anti-LGBT+ content
പക്ഷെ ഈ വെച്ചുകെട്ടലും ഓവർ മേകേപ്പും ഒഴിവാക്കി natural ആയിട്ട് നടന്നുകൂടെ ഒരു നോർമൽ പെണ്കുട്ടി ഇതുപോലെ വെച്ചുകെട്ടലും മേക്കപ്പും ഇട്ടു നടന്നാലും ആളുകൾ തുറിച്ചു നോക്കും,Non-anti-LGBT+ content
എന്റെ കണ്ണ് നിറഞ്ഞ് പോയി എത്ര മനോഹരമായ കാഴ്ച God Bless u My Dear,Non-anti-LGBT+ content
Praveen Kumar V Praveen Kumar V ഈ ഭൂമിയിൽ ദൈവം ജനിപ്പിക്കുന്ന പുൽക്കൊടിക്ക് പോലും വളരാൻ അവകാശമുണ്ട് അതിലും മികച്ചതല്ലേ വിശേഷ ബുദ്ധി ഉള്ള മനുഷ്യർ ജീനുകളുടെ വ്യതിയാനം കൊണ്ട് എന്തൊക്കെ രീതിയിൽ ഉള്ള മനുഷ്യരാണ് ഭൂമിയിൽ ഉള്ളത് അവർ ജീവിക്കുന്നില്ലേ പിന്നെ sex എല്ലാ കാലവും ഒരു ജുഗുപ്സാപരമായ കാര്യം ആയതു കൊണ്ട് ആളുകൾ കൂടുതൽ അതിലേക്കു ശ്രദ്ധിക്കുന്നു എന്റെ മാത്രം അഭിപ്രായം ആണ്,Non-anti-LGBT+ content
അപ്പോൾ മാത്രമേ നമ്മുടെ സമൂഹത്തിന് നാനാത്വത്തിൽ ഏകത്വം എന്ന തത്വത്തിൽ ഊന്നി ഒറ്റക്കെട്ടായി മുന്നോട്ടു പോകാൻ കഴിയൂ ,Non-anti-LGBT+ content
MSR talk പരിഹാരം ഒന്നുമില്ല സുഹൃത്തേ,Non-anti-LGBT+ content
കോലം കെട്ടലല്ല പുരുഷ ശരീരത്തിന് അതിന്റെതായ മാറ്റങ്ങള് ഉണ്ടാവും അത് നികത്താനായിരിക്കാം അവർ മേക്കപ്പ് ചെയ്യുന്നത് പക്ഷെ അത് നമ്മൾക്ക് പെട്ടെന്ന് identify ചെയ്യാൻ മറ്റും അതാണ് ഈ മാറ്റം പുരുഷന്റെയും സ്ത്രീയുടെയും skin type different ആണ്,Non-anti-LGBT+ content
Over മേക്കപ്പ്,Non-anti-LGBT+ content
Homosexualityയെ support ചെയ്യാത്തവർ first പറയും അത് പ്രകൃതിവിരുദം ആണ് പ്രകൃതിയിൽ ബാക്കി ജീവികൾ ഒന്നും അങ്ങനെ ചെയ്യാറില്ലലോ But നമ്മൾ proof അടക്കം കാണിച്ചിട്ട് ബാക്കി ജീവികളിലും homosexuality ഉണ്ടെന്നു പറഞ്ഞാൽ അവര് പറയും പിന്നെ മനുഷ്യരും മാറ്റു ജീവികളും തമ്മിലുള്ള difference എന്താണ് എന്ന് ഓന്ത് നിറം മാറുന്ന പോലെ ആണ് അവര് അഭിപ്രയം മാറ്റുന്നത്,Non-anti-LGBT+ content
Keralam oru branthalayamane enne swami vivekanandan paranathr Seri thanne ane,Non-anti-LGBT+ content
കുന്ദൻ mare thallan mumbilundavaa,Homophobia
പിന്നെ homoesexualsinu hetrosexualsinte ഔതാര്യം ഒന്നും വേണ്ട ഇവിടെ അവർക്ക് ജീവിക്കാൻ,Non-anti-LGBT+ content
sheethalinte Ahaa positive Attitude poree,Non-anti-LGBT+ content
Angane kalla vediyum passaki,Non-anti-LGBT+ content
താടിയും മീശയും ഉള്ള ആണുങ്ങൾ കേരളത്തിൽ ഉണ്ടെന്നു എപ്പോ മനസിലായി,Non-anti-LGBT+ content
Randintem kotham poliyum,Non-anti-LGBT+ content
kaaanada kunnakale pakka udayipaa evark kunna thanneya ullath,Transphobia
സാക്ഷര കേരളം എന്നുള്ളത് സത്യം ആണോ  കമെന്റ് കാണുമ്പോൾ തോന്നുന്നില്ല,Non-anti-LGBT+ content
Vyas Deep gay marriage legal ala indiayil Ivark ith cheyaan Ara anumathi koduth Strict action adukanam ithin athre,Non-anti-LGBT+ content
Evare keralathil valaran anuvadichathum ningalanu Anubhavicho Kurachu kazhiyumbo keralavum Bangalore pole aakum,Transphobia
Ee society kk kittenda relevant aaya topicparayanulla baakki information koodii poratttee waiting for thatkorach peudeyenkilumellavarudeyum thalayil velicham veeshatte,Non-anti-LGBT+ content
Chechi ela videos um cheyunatinu munb nannayi athine patti padich research cheytitanu video cheyunath chumma enthelum paranje pokuvallaso I like your content very much,Non-anti-LGBT+ content
എന്നും നന്മകൾ നേരുന്നു രണ്ടു പേർക്കും ജീവിതം ഇഷ്ടപെട്ട വരോട് കൂടെ ,Non-anti-LGBT+ content
Abhiram S Saj തന്ത ഇ ല്ലാത്തവരോട് ഞാൻ സംസാരികുന്നല്ല,Non-anti-LGBT+ content
ആരെ സോണിയ കൈ കൊട്ട് ഹേ തീം തരികിട തോം,Non-anti-LGBT+ content
ഇഷ്ടമുള്ള പോലെ ജീവിച്ചിട്ട് എന്തുകൊണ്ട് സമൂഹം വേർതിരിച്ചു കാണുന്നു എന്നതിന് ഇവർ കണ്ടെത്തുന്ന കാരണം സമൂഹത്തിന്റെ വീക്ഷണം ശെരിയല്ല എന്നാണ് എന്നാൽ സമൂഹത്തിന് അംഗീകരിക്കാൻ കഴിയുന്ന ജീവിത രീതിയിലാണോ ജീവിക്കുന്നത് എന്ന് അവർ ഒരിക്കലും ചിന്തിക്കുന്നില്ല എന്തുകൊണ്ട്,Transphobia
rahitharaveenderan lachu ,Non-anti-LGBT+ content
Ath polum pidikittiyilla,Non-anti-LGBT+ content
Shibu Kottan ചിന്തിച്ചിട്ട് മനസ്സിലാവത്തൊണ്ടാണെല്ലോ cnfsn,Non-anti-LGBT+ content
Shatriyannh aa karyagall ilengilum avar normal annh,Non-anti-LGBT+ content
ഇന്നു നമുക്ക് മുന്നിൽ കാണുന്ന എല്ലാ മഹത് വെക്തിതങ്ങളും വിദ്യാഭാസമുള്ളവരും നല്ല കുടുംബത്തിൽ പിറന്നവരും ആരും ഒരു ആണിനെ കല്യാണം കഴിച്ചു കാണാൻ കഴിയില്ല പിന്നെ ഇപ്പോൾ തുലാമാസ കുമിൾ പോലെ നാണം ഇല്ലാത്ത ഒന്ന് രണ്ടെണ്ണം മറക്ക് പുറത്തു വന്നു ആഘോഷിക്കുന്നത് കാണുമ്പോൾ അവരെ കയ്യടിച്ചു ദയാപൂർവം അംഗീകരിക്കുന്നത് കാണുമ്പോൾ സാക്ഷര കേരളമേ നിന്നോട് ലജ്ജ തോന്നുന്നു,Homophobia
ദൈവത്തിന്റെ ഓരോ വികൃതിപക്ഷെ ഇത്തിരി കൂടി പോയി റബ്ബേ ഇത് 9ഇത്രവേണമായിരുന്നോ നിനക്ക് ഇവരോട്,Transphobia
9n ഇത് ജന്മനാ ആയതല്ലല്ലോ ആകിയതല്ലേ Johnnyച്ചപ്പോൾ ഒന്നെങ്കിൽ പെണ്ണോ ആണോ ആണല്ലോ ആണും പെണ്ണുമല്ലാതെ ഒരാളും Johnnyച്ചിട്ടില്ല അങ്ങനെ Johnnyച്ച ചരിത്രവുമില്ല എവിടെയും ഇവരിൽ തന്നെ പറയുന്നത് കേൾകാം ആണായിരുന്നു പിന്നീട് തന്റെ മനസ്സ് പെണ്ണിലേക്ക് ആകർഷിച്ചു അങ്ങനെ അങ്ങനെ വളർന്നു വളർന്നു അത് വലതുതായി അത് പെണ്ണിലേക്ക് പോയി അപ്പോൾ തെറ്റുകാർ ഇവരുടെ രക്ഷിതാക്കൾ ആണ്,Transphobia
കോഴിക്കോടിന്റെ ഒരു വിഭാഗം ആളുകളെ പച്ചയായി കാണിച്ചുതന്നു,Non-anti-LGBT+ content
VIJITH VIJAYAN hii I am telugu mitho chating okana,Non-anti-LGBT+ content
Prayapoorthiyaya 2 anungal thammillulla understanding relationship potte Inganeyullavar nale kunjuaankuttikaleyum abuse cheythalo,Non-anti-LGBT+ content
ivark vendath sahadhaapamalla,Non-anti-LGBT+ content
kamal kamal അയ്യോ അന്നോ കുഞ്ഞേ,Non-anti-LGBT+ content
ഹരിഹരസുധനേ ഇപ്പോഴത്തെ ആണ്പിള്ളേരെ homosexuality യെ തൊട്ട് കാക്കണേ ,Homophobia
Allahuvinte teerumanam,Non-anti-LGBT+ content
നിന്റെ ഉൾഭവത്തിലും വലിയ ഭൂകബമൊന്നും ഇനി വരാനില്ല,Non-anti-LGBT+ content
Viewers sooshikanamaalkare nannakanam ennor hidden agenda olla alanu ee gaya3 chechi,Non-anti-LGBT+ content
മാനസിക വൈകൃതം ആകുന്നത് സഹൂദിയിലെ കാട്ടറബി ശരിയത്തിൽ ആണ് ഇത് സ്ഥലം ഇന്ത്യയാണ് ഇവിടുത്തെ നിയമം ഇന്ത്യൻ ഭരണഘടനയാണ് അത് പ്രകാരം സ്വവർഗാനുരാഗം സ്വാഭാവികമായ ജൈവികാവസ്ഥയാണ് ഇന്ത്യയിൽ ഹോമോസെക്ഷ്വൽ ഹെറ്ററോസെക്ഷ്വൽ ബൈസെക്ഷ്വൽ പാൻസെക്ഷ്വൽ ഇന്റർസെക്ഷ്വൽ അസെക്ഷ്വൽ ട്രാൻസ്ജെന്റർ ഇത് ഓരോന്നും എന്താണ് എന്നറിയാൻ ഗൂഗിളിൽ തിരഞ്ഞു നോക്കുക അടക്കമുള്ള ലിംഗ ലൈംഗിക വൈവിധ്യങ്ങളിൽ എല്ലാം പെട്ട ആളുകൾക്ക് അവർക്കിഷ്ടപ്പെട്ട പങ്കാളിക്കൊപ്പം ജീവിക്കാം അതിന് ഒരു തടസവുമില്ല,Non-anti-LGBT+ content
Ee myranmare kollanam,Transphobia
Ansu s vlog daivam ningalkum bodham taratae,Non-anti-LGBT+ content
ഇനി റ്റിങ് ടോങ് അങ്ങേരെ പറഞ്ഞുന്നു പറഞ്ഞു വരുവോ ആവൊ ,Non-anti-LGBT+ content
E Kundan ennum koppennum okke kaliyakkunnar entha chindikkathe avarude Vaikalyamaanu athu E vaikalyamullavar ingane thanne perumaaru Ithupole Ulla ethrayo aalkkar naatil oru Pennine kettum rahasyamayi Ithupole Boys nte koode aayirikkum Athinekaalum nallathu avarude same pole ullavare ketunnathalle Lokavivaram onnum Venda ithoke ariyan Schoolil poya mathi,Non-anti-LGBT+ content
Consensual ayal entha prashnam Peoples choice alle,Non-anti-LGBT+ content
മനുഷ്യരക്കിടയിൽ കരുത്തവരും പോക്കമില്ലാത്തവരും ഇടം കയ്യന്മാരും ചെമ്പൻ മുടിക്കാരും പട്ടി പ്രേമികളും റെയ്സിങ് അഡിക്റ്റുകളും പാട്ടുപാടുന്ന ശീലക്കാരും കുക്കിങ് ഇഷ്ടപ്പെടുന്നവരും ഒക്കെ ഉള്ളപോലെ തന്നെയേ സ്വന്തം,Non-anti-LGBT+ content
Njn athikam kannarilaa videos but now njnum oru subscriberr aaanu ,Non-anti-LGBT+ content
Seethal chechi poli ayi padi,Non-anti-LGBT+ content
ഇവർക്കും ഗേ ആളുകൾക്ക് തുല്യത ഉറപ്പാക്കിയ സുപ്രീം കോടതിയ്ക്കും മെഡിക്കൽ സയൻസിനും ഗവണ്മെന്റിനും ഒക്കെ വട്ടു,Homophobia
Video kollam chechi but Chechi UAE il homosexuality support cheyunathu illegal ale,Non-anti-LGBT+ content
Ingane ulla video kand njan Oru lesbo aanenn thettidharikuna achanum amayum,Non-anti-LGBT+ content
ഇതിനെയൊക്കെ വല്ല കൗൺസലിംഗ് കൊടുത്തു നേരെ ആക്കണമായിരുന്നു,Transphobia
Lockdown ayapo sandoshicha oral njan mathram ayrikum Karanam areyum kanathadhkond chodyangalumila manasamadhanavumund,Non-anti-LGBT+ content
Chechiyude ellla videosm mudangathe kaanum,Non-anti-LGBT+ content
Eduthond poda kope,Non-anti-LGBT+ content
Nikhil Varghesevhotfe ഞാൻ കുണ്ടൻ അല്ല അതിനു,Homophobia
ഈ കുണ്ടന്മാരെ കൊണ്ട് മര്യാദക്ക് ബസിൽ പോലും കയറാൻ പറ്റുന്നില്ല,Homophobia
അവരും ജീവിക്കട്ടെ ഈ സമൂഹത്തിൽ ആരെയും ദ്രോഹിക്കാതെയും പറ്റിക്കാതെയും മോഷ്ടിക്കാതെയും പിടിച്ചു പറിക്കാതെയും അവരും ജീവിച്ചോട്ടെ അവരുടെ ഇഷ്ടത്തിന് അനുസരിച്ച്,Non-anti-LGBT+ content
janikkumbo ullath vech jeevichudee allathe kopraayam kaattanoo  BLEDY FOOL,Transphobia
വന്നില്ല എന്നാലും ഇതൊക്കെ കാണുമ്പോൾ ,Non-anti-LGBT+ content
Ravichandran c  യുക്തിവാദി  വീഡിയോ കാണുനുണ്ട് ലെ,Non-anti-LGBT+ content
Arfath Pk epol alarkm sangi enu parnj rakshapedan Ann sramikumath,Non-anti-LGBT+ content
Haii Peril entho counseling okke kaanunundalo Pakshe chettanu ee pani ariyilaale,Non-anti-LGBT+ content
Devadutt P ഈ ഷിഗണ്ടി വർഗം എന്താണ് രാത്രി ചെയ്യുന്നത് എന്ന് നിങ്ങൾക്ക് ഞാൻ പറഞ്ഞു തരാണോ ബായി,Transphobia
ശരിക്കും പറഞ്ഞാൽ ഇവരുടെ ഇടയിലെ പ്രശ്നം എന്താണെന്ന് വെച്ചാൽ ഇവരുടെ അച്ഛനും അമ്മയും തമ്മിലുള്ള മനോഹരമായ ജീവിതം ഇവർക്ക് കാണാനോ ആസ്വദിക്കാനോ കഴിഞ്ഞിട്ടില്ല മറിച്ച് ഒരു ലൈംഗികത അതിനപ്പുറത്തേക്ക് ഇവർ ഇതിനെ കാണുന്നില്ല അതായിരിക്കാം ഇങ്ങനെ ഉള്ള തീരുമാനങ്ങൾ ഉണ്ടാകുന്നത് ഈ നാട്ടിൽ,Homophobia
Devadutt P നിങ്ങൾ എല്ലാവരുടെയും സർവേ എടുത്തോ അങ്ങനെ അല്ല എന്ന് തീരുമാനിക്കാൻ,Non-anti-LGBT+ content
Indiayil Anya jaathi petta allengil Anya mathathil petta alkare kalyanam kazhichathinu innu social media kolahalam nadathunna moorachikalunduathoke kazhinju ellarum lgbtq community accept cheyumbolekumhoooo,Non-anti-LGBT+ content
ആരൊക്കെയുണ്ട്Like ,Non-anti-LGBT+ content
maria mariyam 10000,Non-anti-LGBT+ content
ട്രെയിനിലും ബസിലും ഒക്കെ വന്നു വെറുപ്പിക്കുന്നത് കൊണ്ടാണ് ഇവരെ ഭൂരിഭാഗം ആളുകളും ഇഷ്ടപ്പെടാത്തത്,Transphobia
ഇതിനെയൊക്കെ വല്ല കൗൺസലിംഗ് കൊടുത്തു നേരെ ആക്കണമായിരുന്നു,Transphobia
Enik istamulllavara transgenders,Non-anti-LGBT+ content
Christopher Nolan nee pwolikk mole,Non-anti-LGBT+ content
ithu original ano enikki vishwassikkan pattunnilla,Non-anti-LGBT+ content
Avare shalyapeduthalle,Non-anti-LGBT+ content
Manu EJ edaaa kochi kkaran kundaaa,Homophobia
Crct avarude family alojikumbo sangadam avarukaranam 2 penkuttykalude jeevitham alojikumbo santhosham any way happy life,Non-anti-LGBT+ content
Vaishnav Talks MM aaa kollanamathu pole aanungal aaanungale pidikkubolum,Non-anti-LGBT+ content
നിങ്ങൾ പറഞ്ഞുവരുന്നത് മനസിലായി,Non-anti-LGBT+ content
9 podaa poorimone nimboli കുന്ദൻ  adikkan kundi koduth abinayicha athra valya abinayam aano myre Ivan കുന്ദൻ  aayath kond perfect aayi cheyth athreyഉള്ളു  Padam aanel 5paisakk illlla,Homophobia
Loga awasanathinte adayalangal aanum aanum thammil vivaham pennum pennum thammil vivaham ,Homophobia
Kaalu tharayil veykkada jeans maire Navaz kundaa,Non-anti-LGBT+ content
Ayyo ethippo oru pasion ayo ഇനി pennughal vtl ഇരിന്നുപോവോ ,Non-anti-LGBT+ content
Enthഒരു pekolangal aaaan ,Transphobia
Ennitt ippol peedippikkaatha പോലുണ്ട് Onnu podappa Avar avarude paattinu jeevich pokkotte,Non-anti-LGBT+ content
നന്ദിയുണ്ട് രണ്ടുപെണ്ണകുട്ടികളുടെ ജീവിതവും വഴിമുട്ടിക്കാതിരുന്നതിൽ,Non-anti-LGBT+ content
Mrudhula Mohan K lesham ullup,Non-anti-LGBT+ content
വേദങ്ങളിലോ പുരാണങ്ങളിലോ സ്വവർഗ്ഗ കല്യാണം എവിടെയും കാണാൻ കഴിയില്ല നാരദമഹർഷി ഒന്നിൽ കൂടുതൽ കല്യാണം കഴിച്ചു കൗസല്യ കൈകേയി സുമിത്ര  എല്ലാ ഇണകളും പെണ്ണാണ്,Non-anti-LGBT+ content
Anjaly ameern makeup vendakaanumbobthne stree pole thne,Non-anti-LGBT+ content
alavalaty vrithiketra samuhamgay or lesb avar jeevikateningalk entinte kuzhapa upadravikan ithu kandapol sangadam thonnimanushyarde idayil ynd ithupole ula alavalatykalivanmareokw vilikandath vere peranusadhachara alavalatykalde purake Oru camera vecg vitamatyithupole ula njarambanmare pidikan,Non-anti-LGBT+ content
കുണ്ടൻ polayadi മക്കൾ അണ്ടി ചെത്തി കളയണം,Homophobia
സകല എണ്ണവും ആൾ മാറാട്ടം നടത്തി ജീവിക്കുന്നു,Transphobia
Rose chechi pwoli,Non-anti-LGBT+ content
എല്ലാ കുണ്ടന്മാരുടെയും അണ്ടി അറുത്തെടുത്തു നാട് കടത്തു 9,Homophobia
നിങ്ങളുടെ വേദന അറിഞ്ഞത് നിങ്ങൾ മരിച്ച ദിവസം മുതൽ ആയിരുന്നു വളരെ വിഷമത്തോടെ ആണ് സഹോദരിയുടെ ഓരോ വീഡിയോയും കണ്ടത് നിങ്ങൾക്ക് ഉണ്ടായ അനുഭവം മറ്റൊരു ട്രാൻസ്ജെന്റർ വ്യക്തിക്കും ഉണ്ടാകാതിരിക്കട്ടെ മാപ്പ് സഹോദരി മാപ്പ്  ആത്മശാന്തിക്ക് വേണ്ടി പ്രാർത്ഥിക്കുന്നു ,Non-anti-LGBT+ content
mahesh kumar Aaru paranju ithu valarthu dosham kondanenu Its bcz of hormone changes nammade bodyl ulla hormones alla avaril ullath oru girl or boy thammil ishtapeduna poleyanu avark avarde same genderinod thonunath Athinu avare paranjit karyamilla oru counseling kondum maatan pattunathalla janmana ulla karyam,Non-anti-LGBT+ content
Makeup over ayi thonnunu athnnu evre ellvrum moshmyi prayunnnath,Non-anti-LGBT+ content
Ithil abinayichavar sherikkum gay aano,Non-anti-LGBT+ content
നമുക്കുചുറ്റുമുള്ളവരെ മാറ്റാൻ പറ്റിയില്ലെങ്കിലും നമുക്ക് മാറാല്ലോ,Non-anti-LGBT+ content
Ex LGBT community support ചെയ്താലോ  LGBT community ഉള്ള പോലെ Ex LGBT ഉണ്ട് community ഉണ്ട്,Non-anti-LGBT+ content
2019 മികച്ച നടൻ ആരെന്ന ചോദ്യത്തിന് മൂത്തൊൻ കാണാത്തവർക്ക് ഒരുപാട് ഉത്തരം ഉണ്ടാകും ,Non-anti-LGBT+ content
Pottan aanenn manasilayi but dont try to prove ut in public,Non-anti-LGBT+ content
Homosexual ഉം ട്രാൻസും രണ്ടാക്കി ഇടാമോ ഇതും രണ്ടും ഒന്നെന്ന് വിചാരിക്കുന്ന മഹാന്മാരുണ്ട്അതാഢ്,Non-anti-LGBT+ content
Homophobia kkar unarthunna oru thettudharanayanu homosexuality manushyaril matrame ullu ennu Pakshe vereyum animalsil ath kanam ennanu paranjath,Non-anti-LGBT+ content
നിങ്ങളുടെ ശരീരത്തെ ഉപയോഗിക്കുന്നത് ആർ എല്ലാ പാർട്ടുകളും കാണുക,Non-anti-LGBT+ content
Mridula Mridula yes renju renjimar,Non-anti-LGBT+ content
Muslim boys pakuthi yum homosexual Ann,Non-anti-LGBT+ content
സൂപ്പർ ബ്രോ ,Non-anti-LGBT+ content
എന്റെ മനസ്സിൽ ഒരു പാട് ചോദ്യങ്ങൾ ബാക്കി ഉണ്ട് but അതൊക്കെ ഇവിടെ എങ്ങനെയാ ചോദിക്കുവാ,Non-anti-LGBT+ content
Omg i dont know how to explain this to u  u r being stubborn not even trying to understand nvm jst stick to ur opinion ,Non-anti-LGBT+ content
ഗോഡ് tannapole ഇതു ഗോഡ് koduthathaanedo,Non-anti-LGBT+ content
Ithre thadi vechetu ഗേ ananu beard oil madechu kashtapettu thadi valathuna njn ustra ,Homophobia
swaraj ariyeri കുഞ്ഞുങ്ങളെ പറയാതെടോ അവര് നിന്നെ എന്തെങ്കിലും ചെയ്തോ കുഞ്ഞുങ്ങളെ ദൈവം ഒരു കുറവുകളും ഇല്ലാത സൃഷ്ടിക്കട്ടെ കുഞ്ഞുങ്ങളെ പറഞ്ഞാൽ തനിക്കു ആയിരിക്കും മിക്കവാറും പണി കിട്ടുന്നത് അയാൾക്കു ആയിരിക്കില്ല,Non-anti-LGBT+ content
നമ്മളിൽ ഒരാളായി ജീവിക്കുമ്പോൾ തന്നെ സൈസൈറ്റി അവരെ കൂടുതൽ അംകീകരിക്കുകയും മനസിലാക്കുകയും ചയ്യും,Non-anti-LGBT+ content
Moonam lingam ennu parayumbol onnamatheyum randamatheyum lingam aranu avare trans genders ennanu dayavayi vilikkendath allathe moonam lingakkar ennalla,Non-anti-LGBT+ content
Ivarude ubadravamo Adhendha parayathe,Non-anti-LGBT+ content
